"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/catalog.section/catalog_blockMURU/script.min.js?17806460931405","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","7","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,416","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/catalog.section/catalog_blockMURU/script.min.js?17806460931405","2026-06-16 10:35:22"
"https://muru.ru/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-vsplesk/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,521","","","","","","1.1","","","","","","https://muru.ru/catalog/floristika-dlya-doma/floristicheskiy-instrument/vaza-steklyannaya-vsplesk/","2026-06-16 10:35:22"
"https://muru.ru/bitrix/js/main/popup/dist/main.popup.bundle.min.css?178064615128056","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,462","Fri, 05 Jun 2026 07:55:51 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/main/popup/dist/main.popup.bundle.min.css?178064615128056","2026-06-16 10:35:23"
"https://muru.ru/catalog/podarochnye-karty/podarochnyy-sertifikat-15000/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,468","","","","","","1.1","","","","","","https://muru.ru/catalog/podarochnye-karty/podarochnyy-sertifikat-15000/","2026-06-16 10:35:23"
"https://muru.ru/bitrix/templates/aspro-premier/js/conditional/prices.min.js?1780646093420","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","420","420","420","0,062","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,457","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/conditional/prices.min.js?1780646093420","2026-06-16 10:35:23"
"https://muru.ru/bitrix/templates/aspro-premier/js/conditional/input_numeric.min.js?1780646093718","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","718","718","718","0,106","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,400","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/conditional/input_numeric.min.js?1780646093718","2026-06-16 10:35:23"
"https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/korporativnye-podarki-s/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,518","","","","","","1.1","","","","","","https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/korporativnye-podarki-s/","2026-06-16 10:35:23"
"https://muru.ru/bitrix/cache/css/s1/aspro-premier/template_dbbbac97a6ed0f485b5bc74568f96d82/template_dbbbac97a6ed0f485b5bc74568f96d82_v1.css?1781176586254638","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,452","Thu, 11 Jun 2026 11:16:26 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/cache/css/s1/aspro-premier/template_dbbbac97a6ed0f485b5bc74568f96d82/template_dbbbac97a6ed0f485b5bc74568f96d82_v1.css?1781176586254638","2026-06-16 10:35:23"
"https://muru.ru/bitrix/cache/css/s1/aspro-premier/page_297cd15f081b71888b5cb3f6eca3a1fa/page_297cd15f081b71888b5cb3f6eca3a1fa_v1.css?178159529921757","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,454","Tue, 16 Jun 2026 07:34:59 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/cache/css/s1/aspro-premier/page_297cd15f081b71888b5cb3f6eca3a1fa/page_297cd15f081b71888b5cb3f6eca3a1fa_v1.css?178159529921757","2026-06-16 10:35:23"
"https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/korporativnye-podarki-l/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,439","","","","","","1.1","","","","","","https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/korporativnye-podarki-l/","2026-06-16 10:35:23"
"https://muru.ru/bitrix/templates/aspro-premier/js/conditional/pagination.min.js?1780646093575","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","575","575","575","0,085","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,454","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/conditional/pagination.min.js?1780646093575","2026-06-16 10:35:23"
"https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/korporativnye-podarki-m/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,527","","","","","","1.1","","","","","","https://muru.ru/catalog/kompleksnye-nabory/korporativnye-podarki/korporativnye-podarki-m/","2026-06-16 10:35:23"
"https://muru.ru/catalog/podarochnye-karty/podarochnyy-sertifikat-10000/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,481","","","","","","1.1","","","","","","https://muru.ru/catalog/podarochnye-karty/podarochnyy-sertifikat-10000/","2026-06-16 10:35:24"
"https://muru.ru/bitrix/js/ui/design-tokens/dist/ui.design-tokens.min.css?178064615123463","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,422","Fri, 05 Jun 2026 07:55:51 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/ui/design-tokens/dist/ui.design-tokens.min.css?178064615123463","2026-06-16 10:35:24"
"https://muru.ru/bitrix/templates/aspro-premier/js/select_offer_load.min.js?1780646093230","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","230","230","230","0,034","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,391","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/select_offer_load.min.js?1780646093230","2026-06-16 10:35:24"
"https://muru.ru/catalog/podarochnye-karty/podarochnyy-sertifikat-5000/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,526","","","","","","1.1","","","","","","https://muru.ru/catalog/podarochnye-karty/podarochnyy-sertifikat-5000/","2026-06-16 10:35:24"
"https://muru.ru/bitrix/js/main/popup/dist/main.popup.bundle.min.js?178064615167330","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,634","Fri, 05 Jun 2026 07:55:51 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/main/popup/dist/main.popup.bundle.min.js?178064615167330","2026-06-16 10:35:24"
